,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,1.0000000000000004,0.40737190904141185,0.5692916223559503,0.37584897570438097,0.7906728351800887,0.7299878585163292,0.6702085802021621,0.5774269133190877,0.549526008561582,0.6513866129517957,0.6538286701166834,0.6571226901057969,0.24285552885222136,0.6173708760170196,0.4032165300643915,0.6001393853757357,0.7860897544071297,0.5402035558463587,0.7178993420273081,0.7501747754882954,0.6073286238733252,0.6103791541419931,0.6997810897942467,0.5084422976714569,0.5820472839645202,0.49657525844742895,0.6645804770627018,0.8190934739709441,0.5544887471364076,0.6636591379227637,0.5896601417593068,0.6493159116871255,0.6581994959375694,0.6527188479008762,0.6760563397571823,0.7522954173995067,0.5474376671383498,0.5503878722520544,0.5721304350779414,0.6230032813801186,0.5060768362644369,0.6690320827039516,0.693971948923873,0.6210350676741138,0.4704212673935005,0.5348083367121724,0.7024161410674276,0.44023098107479647,0.5718744043423154,0.4903693367454142,0.7221750885174981,0.7314653557209331,0.8209203823787935,0.5065121820567019,0.7288622822289768,0.8773700121671499,0.7022103677008913,0.7262285690754304,0.7713829372241552,0.7699960014091025,0.5298906891749839,0.6869339143940136,0.6389691515610337,0.7021396522249571,0.6336381811079267,0.17060585288366184,0.5307239535031915,0.8512942256232995,0.5576784415620655,0.5706993706281336,0.6717618308422746,0.7699807800383922,0.585751932396707,0.5467056990057303,0.8091043426817921,0.7798621261172715,0.7840464556817756,0.5633751679377381,0.7557953296869687,0.7828087038672229,0.7110452056676433,0.6800905905780534,0.5677714076489037,0.5330574660749127,0.6241292977910514,0.5835774453531098,0.7675436126198846,0.819712177861191,0.5636969268891464,0.8178866396404245,0.8413086729803941,0.6100165476482994,0.707657153097673,0.5174977367130627,0.40447705624314717,0.49397009269427994,0.3530631880335452,0.44878219038823064,0.7341598087907174,0.7022888403888325
2,0.40737190904141185,0.9999999999999999,0.013356921569161349,0.22353789789503142,0.5709031122560173,0.46417080942327016,0.5855029451214164,0.5297312298131284,0.31270368008776916,0.4494723769352639,0.4848843493568799,0.31953045395975815,0.0,0.4205932073147358,0.29985688528031823,0.010631753727139412,0.47283123243953995,0.18474337767169602,0.5242075981925036,0.34645507828534444,0.4372243939931453,0.31618343636623425,0.15290765021338684,0.34835093851667603,0.5563992777211851,0.20192592855027813,0.5089088689622957,0.4858197411760673,0.31416214589802177,0.28246080115313543,0.5161513281419101,0.43208853280710585,0.6131947587016724,0.3549053402269141,0.6241291086901772,0.40253201880683753,0.4901667095104821,0.5916735853309125,0.191369080342677,0.18310588689807614,0.3198508567497244,0.33885533311484883,0.13690814024935782,0.7031388441897926,0.059873992004102636,0.17605496905248585,0.18305699406027426,0.5928544682962563,0.5737173761286611,0.5015252720914563,0.3926195925527373,0.4118414595793426,0.43691795869729044,0.20149969595164216,0.3776613703271554,0.5780137399909896,0.37623463020537334,0.343228197167949,0.4709177736225182,0.26477370814920914,0.17416202139636672,0.4498504914631588,0.2812620010475713,0.20077325741437674,0.4085362619257068,0.3340619580791122,0.26324699720138645,0.5545245837973479,0.293606938936974,0.5774479451332809,0.495616229241905,0.518045866937949,0.16508572859880427,0.40328667413704156,0.4542650976983066,0.43368146625271836,0.45072028600311914,0.39282176515706874,0.25401825213235407,0.14307959177046228,0.2759292491720426,0.15188647797428106,0.4271788736968905,0.29920770429431415,0.411832273882363,0.3137331703988875,0.23657946489109813,0.25394144612574626,0.296110373070521,0.551372671362561,0.48173250035035764,0.31304303086525626,0.5960446453234318,0.41165791784871575,0.28839176533355604,0.18854437944183236,0.41889186977811244,0.41310541229649184,0.28083482862006404,0.27974308481260374
3,0.5692916223559503,0.013356921569161349,1.0000000000000002,0.028231499812191762,0.4097465427335549,0.3173017542000254,0.42544744540947765,0.3372062227827425,0.4200125347321431,0.10561746485192472,0.39820867239759095,0.5223077977376916,0.3327729536804076,0.3588459490348746,0.11289670772517423,0.34898751294646724,0.57245494598109,0.32507814976062793,0.41209264158285774,0.5859445976247337,0.4837661557543422,0.37908618719723,0.6535872400586205,0.3725366884471893,0.3902371719401889,0.17048233752727623,0.46496468770749266,0.6504217516898756,0.5493657503060101,0.48750115016868056,0.25596874459576024,0.5668098557644768,0.32268831559040234,0.42857429740670944,0.29824117912377657,0.39227942357466483,0.5164106274093673,0.038842235666937334,0.5661808421182026,0.5122119891058745,0.3796394328446409,0.4431599319401839,0.6113458928804232,0.2470977456670903,0.2050415971599257,0.44505112356081733,0.6669887608359794,0.15533295380758605,0.26160292666773977,0.320836592106738,0.3078641101037885,0.634286770184067,0.7057397329379177,0.3065223687049361,0.5888999053606412,0.533043098627739,0.340462446683048,0.621620452189129,0.46794688383128,0.6542049014814176,0.5401883309270669,0.5937287247712854,0.5858476643878181,0.3757664396015516,0.5692420686171641,0.2285023578175881,0.34491119316023633,0.6959581561208162,0.5623375976484043,0.09266579055383647,0.49011908844780017,0.4833321954251285,0.6148226549180373,0.4581899167805651,0.5238378768105347,0.3042427266097364,0.6095649563719775,0.6641463196897835,0.5890034739821249,0.5642475343627875,0.539498820574053,0.5784958051132464,0.36395084127493693,0.6029410990009231,0.40761933597345557,0.11131844488830867,0.6413385873400519,0.6939427463759,0.5337965773385925,0.45550224499367725,0.552603943249946,0.712750581234465,0.526587129704646,0.4977910071424684,0.210427462340071,0.19997684478560626,0.13525187456723445,0.02776800472266216,0.688498541391013,0.6849263360204227
4,0.37584897570438097,0.22353789789503142,0.028231499812191762,1.0000000000000002,0.16423907585618872,0.5337024302717691,0.4444420443276784,0.5310613108682118,0.21239116247368384,0.3439919781869965,0.16524473143625362,0.04558152563916673,0.4705706123293039,0.31994432946273776,0.3111142535278881,0.5141940892529667,0.37281650555077966,0.5725460491570213,0.2925623804204467,0.33984462445002095,0.1789127237794738,0.17546811472043353,0.045637094566952335,0.18123304586523395,0.5223442725048222,0.3514103983826312,0.5398692011403716,0.3303215668861269,0.37413465756393827,0.29475576406274273,0.32253900341518893,0.2924400624369357,0.22532417259957446,0.041737160474832766,0.5250349434294197,0.5464271937911781,0.4671737487306182,0.4131898270831138,0.1784686389718072,0.028425310671902588,0.3340884316111777,0.300813473032176,0.3961944498274287,0.5779904909364512,0.25133529358293555,0.029795943764665538,0.14605191610765872,0.44638467552782096,0.3348476129806105,0.354349601600637,0.631870535175655,0.02518077026061692,0.2546162580767554,0.3534426356591782,0.493101005174369,0.36771228895844377,0.46612633905412165,0.43214824620145076,0.4697470123767037,0.35673189284514417,0.1985635528448447,0.056887447671858285,0.4357027526660823,0.5760163560534411,0.176764871911319,0.5044794228320268,0.340482361103748,0.33076716646814047,0.5487496132369718,0.04679891447396387,0.5977724017849217,0.410044655095544,0.19128816789300507,0.43842398157057416,0.5709703558596738,0.5787147863607711,0.5762836343869813,0.3865855308990975,0.5157779832740612,0.17908374768529253,0.29386676004907286,0.4351047053242021,0.4481009958729537,0.40979686519648273,0.2785152387775103,0.6390495490663438,0.36147898501848363,0.14363636178147035,0.4385867685103754,0.5633759622058319,0.49521366388486643,0.0,0.3836574450751517,0.3577207875851789,0.22231141542626753,0.42087166575667884,0.44865162693416355,0.6143720833730495,0.1440239768911452,0.1521701286081137
5,0.7906728351800887,0.5709031122560173,0.4097465427335549,0.16423907585618872,1.0000000000000002,0.7087130422810133,0.440660372198673,0.6893219228711419,0.4394861746249187,0.5543334054619543,0.45517306680604874,0.6476267730859313,0.0,0.6289293163737154,0.2748657682293236,0.4102403432838949,0.7691668481470527,0.340665690209105,0.574613906123001,0.6809719309774578,0.5453687363605296,0.37325599615367683,0.5747029251435888,0.2477290708611542,0.5404974400335218,0.1524497502568807,0.5293961897925654,0.7254455113647227,0.3781043992623693,0.6017362610535821,0.6683140176723453,0.4734592771512929,0.553039583491296,0.5987886411723388,0.6561897036340297,0.6369986084767684,0.45560804738144195,0.5825343570536962,0.5188505074869781,0.5316030438760097,0.41605416194881245,0.5345651472175328,0.5532332385601628,0.5125137672925522,0.22946374699988803,0.4139792001618595,0.5136159220003491,0.46360625404689554,0.5769070748409216,0.38154022986692976,0.48472281160680797,0.5795349229292519,0.7352987113047382,0.3455047977037764,0.6480542225642575,0.7273468816835071,0.6362205135063375,0.6126399996984844,0.6409398543460791,0.6159046405328724,0.2417499907862946,0.5348683327540399,0.37996750860747225,0.6032590953553507,0.4247036836644812,0.04346558019469783,0.36111481356056035,0.7545600616143128,0.47839443092496203,0.7148242208535304,0.577204696955062,0.6430388791051056,0.3597736315089334,0.5349666842733718,0.573403226369386,0.662664342619224,0.6848242096977032,0.4677447891116553,0.4447281539851582,0.527584575921612,0.5026475955664691,0.4322947737288082,0.6129296756882329,0.5291433849656787,0.4077923838120945,0.47390335487574375,0.5268827564975295,0.578792268400753,0.3902089107685839,0.6438370660304964,0.7563255475184432,0.42398879008667134,0.5901230453542078,0.4530287387643137,0.3676955563000844,0.36076302365037716,0.30620271722398024,0.43483434170233665,0.4979364564580087,0.5787171675030229
6,0.7299878585163292,0.46417080942327016,0.3173017542000254,0.5337024302717691,0.7087130422810133,1.0000000000000002,0.45074520555838266,0.653276064220007,0.29638528203545783,0.5676691038542788,0.5576145469465428,0.5682861956961955,0.16311989490938683,0.6237306813549164,0.45308303445333115,0.4410419730190795,0.6266641027671078,0.4553442397205446,0.45798426346698823,0.6831372413437152,0.580130204973597,0.39056217106186697,0.4853828830167,0.2563291396101603,0.5933094718511771,0.4034927467094774,0.607558809057319,0.748707202625383,0.5995802723733265,0.6094722837409405,0.6164248258509384,0.4971288589141436,0.3951772574188408,0.6201899632141235,0.7092075036138008,0.5984362791496899,0.5886629500808519,0.5856800579909879,0.514916127280547,0.5617703906023109,0.44624824014853515,0.6360283386419499,0.6348936807094976,0.6278977714431366,0.3520532485625533,0.3815419526668312,0.6661416282690832,0.6156918280223874,0.5802054194384096,0.5396129530474788,0.6642131496519881,0.5980633955063354,0.6468342897327714,0.24923489583306144,0.5818771226095611,0.6110453969582368,0.5470940609462118,0.5804097700168472,0.7370758941674849,0.4951525213658227,0.3479265121562098,0.5365413264149024,0.4327037656400621,0.6516810261408749,0.4824515121562031,0.17245913775156313,0.49605823955828104,0.7490636589986507,0.5073398502416249,0.36824669185269215,0.5913052271263968,0.6015492902589717,0.3959088195211346,0.6270907630929514,0.6568264064216214,0.722170936596454,0.636224009923592,0.5908601639034063,0.5611510071057368,0.3913892482588954,0.5056394995631521,0.49235338870713113,0.7011827108064953,0.5382969245269263,0.45435766589436655,0.640361375307818,0.4993773853392251,0.5828721240728723,0.427335188932374,0.7716810260534694,0.6247008785778271,0.39353901936631486,0.5864151286081656,0.4647537630878893,0.4814428452711732,0.42674820703870214,0.5210985726606862,0.5575412961873678,0.6102592716166302,0.5201451649718777
7,0.6702085802021621,0.5855029451214164,0.42544744540947765,0.4444420443276784,0.440660372198673,0.45074520555838266,0.9999999999999997,0.4230614088200542,0.33613519770933037,0.4333802684801547,0.5872972550736631,0.18614294342544735,0.30585550365761327,0.4149794449711221,0.5162521039680804,0.3049002372956496,0.4864976567196322,0.4077743479393967,0.5685056896646781,0.3922368223283611,0.4212010008649039,0.44128669333297504,0.41602342315244756,0.5169984649739133,0.47872932741223984,0.4690451453611984,0.7537999135255969,0.660183784929099,0.5519296900420599,0.5430304133052591,0.38188508805208077,0.5193159389747964,0.7833542931538381,0.24549136459821533,0.5507642596932859,0.5806128077328659,0.6036214204208358,0.5920839712331312,0.335880755826167,0.1890454070298195,0.3482280728112838,0.4083478939524589,0.23919357499275762,0.7232690818479903,0.23533187467855488,0.25998970033602575,0.3961969113539081,0.5592145302381146,0.5993755850828997,0.5135067610519076,0.6028490358435514,0.4559590762243312,0.526971175653528,0.4159413197508083,0.5795985351587186,0.7103856892779262,0.4986675073293574,0.6218400515441892,0.5335241081386117,0.4844251101080068,0.37189847598424675,0.5874794630298157,0.7258862015959708,0.38865942478094434,0.6188295368704877,0.37592700460315265,0.2243422320897654,0.6716877602494009,0.37727240331275436,0.29042390703460286,0.6594203414865638,0.5856688123839655,0.45037618854770234,0.6206703737649057,0.5659491400011288,0.4507858070068561,0.6224353119001691,0.5672117193438293,0.5315056170545394,0.41523134253237,0.49499833533013665,0.30359440687985184,0.5977742318697004,0.4305781823839548,0.6080165870795629,0.27413942200419295,0.6827100984637566,0.5064460107756946,0.7037972008759635,0.6965593051931924,0.6439567101475446,0.4353382490654123,0.6259665235870457,0.4198224013047647,0.24163553752440523,0.3301380702202101,0.3140333077365021,0.3005556133071171,0.6814791036880812,0.5731926418238507
8,0.5774269133190877,0.5297312298131284,0.3372062227827425,0.5310613108682118,0.6893219228711419,0.653276064220007,0.4230614088200542,1.0,0.22343343353965764,0.4864223838249624,0.20102870426165817,0.4312616772815348,0.4524416458111331,0.48347515105378713,0.19120035482386072,0.5382769891067207,0.784071752134399,0.394644948882108,0.5062556663629745,0.7133462996962731,0.30789092367072984,0.31029743512078123,0.45975188476436296,0.4253998983378236,0.7492824234387114,0.3174427582879411,0.5771765308758893,0.6006290482244055,0.45832690285658745,0.4082123456984523,0.6467226513995012,0.4863009439170052,0.438230824761116,0.36857779777403765,0.6737612788029418,0.5775472584334626,0.4767321833718981,0.4137817957498929,0.34880397995760354,0.21433871264454868,0.5353116784027889,0.7338518062286242,0.6988977928085869,0.545678895280829,0.22548619692407804,0.10379587688035316,0.45755333314612956,0.6264784096644453,0.6033489294423676,0.4551410128656201,0.5841799364883438,0.45838182584437887,0.6010844685433908,0.3571299296557883,0.7328911203377674,0.6663423847005149,0.5672453348009768,0.5176632056786846,0.7547379585782424,0.5411513490923342,0.4331304581629251,0.35947397903550676,0.4851875837011836,0.7612000581157797,0.29551862825935615,0.5352593724787661,0.3625872220778479,0.6768042451137334,0.6948114879322407,0.6041286311714216,0.7426233818066318,0.5004893657440338,0.42421618543028283,0.5901666236412073,0.670163056521146,0.7719131954365201,0.6532698599456931,0.6484902369170161,0.4872851442857147,0.37928912760404165,0.43422454111280334,0.632248221676263,0.5046976563051123,0.8095038721428892,0.4431551046183466,0.6945910222451072,0.5056194581426409,0.48539975273817587,0.5810429243219843,0.8224258036823991,0.6362688881091644,0.3157731041075817,0.7042402669431922,0.4358269766567829,0.5050221865753644,0.38556450296802736,0.507595917969682,0.5700221549913945,0.309569601017804,0.4833332613534424
9,0.549526008561582,0.31270368008776916,0.4200125347321431,0.21239116247368384,0.4394861746249187,0.29638528203545783,0.33613519770933037,0.22343343353965764,1.0000000000000002,0.2278568631866129,0.6677229775090281,0.5827819669461162,0.023538605300157472,0.4708691278265154,0.255557861630093,0.38275489912377725,0.5410824742329963,0.3982687970793312,0.6306271370700149,0.4756761646493344,0.4697928443344175,0.6292468784538098,0.4115121985821643,0.3648728132441558,0.5117438112498117,0.028205089227452854,0.5652344338519668,0.5278091604512879,0.3325524558872025,0.23340766765703347,0.23619648519978587,0.2678496721001348,0.37834764215220007,0.41316276943164093,0.4211541187885685,0.6247059638822955,0.49225177932765174,0.3694421788883081,0.39798862699114773,0.5435563008806872,0.22440629550327573,0.0896013812747847,0.3341256770606633,0.4813371641811293,0.16208753742859677,0.5674681946680804,0.4748150491695728,0.31513377630239675,0.43721713679070306,0.2274690582442346,0.5330853661713617,0.3985055363899896,0.578528617276391,0.3714317414616108,0.4084265791122794,0.4442855962375041,0.5074882666538814,0.5757205907507777,0.5346062273237361,0.49647397042654695,0.18608217963184645,0.2672383335083063,0.17109971036867425,0.17441747832176957,0.3541282269893055,0.03158662605562982,0.48310701638434045,0.5248533285202103,0.38233910488630796,0.4709052390127893,0.40552064943827204,0.6696773216889415,0.33180695178122965,0.0343194288024547,0.60658110776979,0.5414412988372356,0.6710100724210045,0.5174663138730647,0.5688761779943031,0.4039064257233889,0.41919860500869105,0.37373988022548127,0.47892037459095804,0.28036477608694776,0.3879569153190674,0.2390910223966783,0.4575624224206975,0.4212052730340411,0.3552538028444067,0.3131347976635433,0.6080472294121032,0.5055528898654296,0.47016805073344997,0.7151120015068149,0.239820900714336,0.25232395073818,0.28032719676180495,0.24339634678423366,0.3440277068047486,0.38450943260952597
10,0.6513866129517957,0.4494723769352639,0.10561746485192472,0.3439919781869965,0.5543334054619543,0.5676691038542788,0.4333802684801547,0.4864223838249624,0.2278568631866129,0.9999999999999997,0.3668839161217199,0.44002213213253694,0.35884919002459625,0.7337766396959344,0.2849424067060239,0.49005654739080146,0.5853921228765026,0.13403148701856463,0.6685083414780204,0.5102130994937967,0.5329714370452112,0.44446589148875737,0.3764589260239004,0.4092917656520179,0.44112922473991506,0.5894441367705409,0.5317062762124252,0.4772161306152245,0.3541103135801809,0.549011074946934,0.6231705376365025,0.41189823160654593,0.5724505841112645,0.5276825416752946,0.6574796960311745,0.54008321262439,0.46976073708485183,0.3166798658672038,0.14158311447411814,0.3889687179292043,0.5813061994104817,0.6737280031435695,0.486153951049503,0.5430943917848177,0.18370209348769123,0.5256948754824916,0.3550999893600935,0.49420366725910253,0.4257847871126205,0.5274832012319935,0.5631069619935766,0.5188619768589235,0.5702290041634707,0.3996526650253732,0.5206549811126175,0.6528170321752483,0.513841881238553,0.42781242526183483,0.5896497188207611,0.6052762262256239,0.40588583203376605,0.5873938705085798,0.4177413391251647,0.5176355755138708,0.5126109103115072,0.21686623058024024,0.6671286901088033,0.4855403429975564,0.48378010636080765,0.5712094352078597,0.5368476892310355,0.5828645028775843,0.44238108996755854,0.497150877599078,0.5807693455809413,0.6470698171371829,0.5138927208249356,0.2229117336611114,0.61783951924716,0.6236308609377581,0.5977765756949553,0.4990893174156061,0.4105968689868934,0.2423772865158743,0.48312941316734753,0.6548740246481978,0.5217325645926333,0.5509969679988357,0.44793106852719805,0.5961299694716297,0.5163225038977266,0.22900629861925204,0.6772710824873706,0.2964681555145486,0.3884201285878384,0.4492531951006804,0.48477597257448546,0.3013908221860945,0.43349857320287394,0.4177696572211494
